f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,label
-10.36026468,2.504172397,-0.67240833,2.272328323,1.854583751,-1.550999835,-4.047333898,9.314826917,-1.365628811,4.096435302,8.532759252,5.92286366,-2.293215726,-8.603378051,1.939975167,-1.601131747,-5.808341743,-1.185647702,9.105630904,-4.187208501,-6.08021812,-2.377278284,-4.112849699,-10.27183004,-4.743813845,-1.429451922,-14.63293407,0.604851767,-13.26822867,-2.773768023,0.896890722,-6.530635268,-4.284229132,-0.482592413,6.695842548,-1.966899282,-7.487266597,-0.627668638,6.008370548,9.129629324,3.661925328,-11.97680792,2.75193676,-7.744451769,6.207126248,3.598982841,1.737002003,7.147098,12.980007,0.275242938,17
7.500388206,-2.611554876,-5.652893765,6.837036473,6.722571392,4.82518184,-7.673100348,6.903913435,4.9200291,7.040308584,-0.841227476,-11.44173766,-8.410027222,4.537527152,-1.165309778,-0.312566678,-3.15079758,-5.172691115,-7.473142515,1.748223922,-0.045976931,-1.673581512,-3.582441927,3.662277493,-11.31710957,-6.147928933,5.812179115,-3.757866877,-9.688706413,9.776185998,7.122967083,2.725730575,7.250285229,1.577638409,-11.26012839,-9.695706992,6.238793136,-8.454997346,4.142873995,-5.114569084,3.707597675,6.283205321,0.723076014,7.179951954,6.821196328,1.036537861,0.274262481,-6.87310916,0.958519657,-3.559589889,11
-6.890101451,-8.741735846,-2.55068065,7.799108263,-10.22231197,-0.115093171,-5.154361023,-3.790277599,2.792063474,-7.712421447,8.99395941,-1.172332555,3.448437611,8.699023291,2.259714755,-4.181638469,-10.51923435,-3.484427019,-9.347735989,4.913972797,7.559499618,-3.402770467,10.22744079,-3.26909057,-3.775228638,0.140101426,-3.046700709,7.104048847,-5.37516089,-8.267745047,13.18996331,-6.875511593,-9.864842505,5.727752221,-8.791785881,9.737089606,-4.987420877,4.060606105,-9.86629643,-5.492536688,0.679183132,2.486029115,11.00716526,7.235207214,-8.516322296,-4.939638525,-3.36260926,4.193095842,5.259720181,4.808729376,10
-9.929870661,-9.240874691,-2.571045307,-1.863169371,12.6760841,-1.225578165,-4.772934617,1.696957181,12.15470723,11.49074142,6.585404479,-1.607758482,-3.702793541,0.522331131,-5.850172032,8.231758339,-3.955702635,-10.96716334,-5.847646306,-8.233383713,5.244893162,-5.85993456,7.469068599,11.475529,10.34628984,-7.886115242,-3.269671528,-1.936528361,-0.662409294,10.30960195,-10.81778331,-1.433048501,-4.358698969,1.374774104,11.41815221,-1.966343762,-9.105203684,-7.798148972,0.769510633,-4.8614182,-8.624695815,-2.130011434,-1.515554,4.444151819,3.071321011,-4.49789045,7.575353953,-8.013197978,-0.683759001,-1.609225225,4
-11.38865747,4.151647771,-9.7692262,-2.149447328,6.403315477,5.15790009,0.534715455,-7.591286233,6.709005351,-11.17438965,-1.926794631,-2.299939118,-0.031909635,1.754947809,-3.48739708,10.40964938,2.212819621,-7.83319573,-12.95535392,-9.148720609,1.799581867,2.697154823,8.789152579,2.232770509,-3.841993715,3.301101194,-5.083390812,-6.469657931,-0.336299674,-10.38452505,-1.56761731,-1.258095149,1.020445338,-1.778211288,0.692186072,3.81857232,-6.45339839,5.829381083,-3.331837787,-8.817453928,-7.92226105,-7.124988971,1.049479362,-8.58442628,2.364232294,-12.202247,1.006354903,8.069581754,4.787579472,3.416958833,12
-11.35958883,6.574404404,-9.801475366,-4.269498757,4.522861683,2.208729772,3.340264599,-7.24450232,7.023057593,-6.699323199,-4.849093743,-5.683242942,-5.187530355,4.058487307,1.941595281,12.08308599,4.31430691,-9.002457077,-10.34966933,-6.46387738,2.193416496,1.816954675,12.00176296,3.685039913,-0.175624367,10.33344599,-7.547579699,-3.64361799,2.775189854,-11.43761217,-4.266552652,-4.462829007,-0.917861986,1.693392819,-2.734721877,5.685054622,-3.107295302,8.491872194,-5.652510318,-9.291241399,-9.383700444,-8.022634337,-1.27876686,-7.585591692,-0.99081137,-6.620457906,7.027514994,8.399178515,-2.042139893,6.424703265,12
-7.743585968,-8.449067566,0.741541339,7.723186187,-4.547457123,4.188489603,-8.550204247,-0.857581872,0.588582105,-1.325184743,7.714143285,5.38707003,6.886050584,8.037799803,5.093849845,0.315943136,-8.7823328,-1.800647951,-8.812222598,8.560266005,9.217275433,-5.917131915,12.13557586,-1.457123981,-8.720014093,-0.441953249,-3.019807573,12.36698065,-14.01701604,-7.121238092,7.193147951,1.79928821,-9.950429803,4.711530272,-3.323678916,9.502130249,-8.044025405,1.780435435,-8.208320257,-5.532344518,-2.003748391,8.087849564,8.352892122,4.491650649,-7.862346215,-3.674885907,2.475397093,8.89268215,4.34964593,3.366103597,10
-6.582656109,1.420239783,-10.60429556,-4.95880411,8.193909113,2.781433878,4.648590675,-7.39431539,9.007834262,-12.52682525,-3.018110309,-2.538253071,-8.068468664,3.028280386,1.028678092,13.70146992,4.125206073,-3.157101751,-7.274098824,-5.667846615,6.856511849,0.229764941,4.305386758,4.606371619,2.258910786,9.039768399,-5.081456946,-2.322547353,0.228422181,-10.99450342,-1.223636972,-3.217301115,2.488387745,0.776243627,-2.574155665,6.268391621,-7.674164553,8.276007244,-3.978717742,-6.502359546,-2.552950361,-7.956935906,1.799654093,-5.262571147,1.626947699,-8.072291168,5.309854709,9.257750311,-0.361979765,9.478666471,12
-0.015562387,15.42717075,3.091392777,7.417867337,2.24948311,-8.221680557,-5.12473359,1.089433492,-6.981812283,-9.503051987,14.26207671,10.96197103,8.599160908,8.54721921,-9.655544313,-2.205682293,4.968209808,10.08623752,5.827349909,4.527585294,7.063911606,12.9793039,-8.773721277,-11.80459365,0.691168845,6.650914992,-3.582657989,-3.304978325,-1.889395555,-0.671989356,3.58116833,4.580509507,-1.858642616,-9.336656849,-7.11181016,0.757111431,-3.363746937,-5.410653464,-5.867239777,-6.536334996,-1.851228023,6.767625884,-2.225281834,1.021058367,6.535080063,4.369791564,-0.277464792,-7.01713293,6.322163596,-7.683186762,3
-1.829332584,8.912735646,1.173976942,7.79758704,3.01840427,-7.91275961,-8.867779781,-1.037162995,-7.273842571,-9.728201835,10.92605597,11.29492443,9.246069554,0.038805169,-9.609776664,-3.432215251,6.309674149,8.132790212,5.62331563,2.942731121,3.641429314,9.888058706,-10.18592016,-10.2693866,7.464128537,9.706106205,-4.084919109,-5.410758239,0.650249172,-6.836985575,-1.898603702,6.762895757,-2.600754527,-11.62619087,-11.88860717,0.89093266,-7.147991098,-7.943024349,-8.993675858,-4.564629233,-4.651069172,4.687643251,-5.689075301,2.001015277,-0.777165728,-1.078920179,-3.236175036,-9.908912317,6.779408699,-3.77813683,3
-7.318335642,2.455802484,-6.608201438,-5.340120065,7.560040399,0.815079535,-2.964681012,-7.198809244,6.408148874,-9.97889859,-6.060511982,-6.91920535,-2.700308549,-1.380687941,-4.506395177,11.45231001,1.61842888,-2.846726878,-11.77475414,-2.711308556,3.526630767,2.563860457,9.669340346,3.766618857,-2.100070197,9.232060852,-8.051619001,-0.210249347,-0.112819942,-9.656507761,-0.048377431,-4.946281436,2.476448,3.876833847,-4.274972508,3.2988569,-10.72611659,6.099567794,-1.281286456,-6.291417635,-6.081566539,-3.101860779,1.528511683,-5.179208506,5.285681779,-10.88183928,1.110482153,8.61556487,-0.498916651,8.133558195,12
1.863677571,-4.952191801,-3.145466399,-1.881127542,-2.568725416,-0.356191009,-7.198419881,-1.579743559,1.261062739,1.870988343,-0.877681332,-3.093368714,5.382749901,-7.531433839,-3.891390249,-0.505893494,6.665797776,1.36280446,-8.159697887,-5.173223041,-5.279044864,11.54791948,2.38640022,-3.018905224,-14.09173063,0.986071806,-0.633851115,-14.06494636,1.244951729,3.603380846,9.476449319,3.451646946,-3.724787322,3.07851789,-4.367398144,-10.0291116,-1.77347715,-0.142727498,-1.713081799,1.000717965,-10.12133039,10.18936409,9.571340304,7.898042229,-8.085182084,2.647719061,-5.040708695,6.728243681,-9.808715156,2.793268769,9
12.19141275,-2.090485319,-5.599482298,-8.954927532,-7.238673388,7.430834604,-5.955457897,-10.80328429,-6.047300908,3.525645772,-8.009601566,6.915376226,-0.906776779,1.82753392,-1.974351272,-3.933190597,-1.795315373,-12.41148718,13.89295274,-12.11118618,12.07274436,2.586967019,7.063745805,-1.820742412,0.870855648,5.206308281,-0.264626214,-6.423916545,-2.683043737,3.479824388,1.659405787,3.495023204,-10.09890003,9.986901853,-6.747085376,-0.250423482,-9.878228661,-0.611654307,-13.26191931,3.202529999,-0.614251291,-7.977044344,10.11057269,8.250910461,9.824135797,0.712344682,-0.608189311,-9.174627784,-0.777577005,-8.63433544,14
0.088594524,-1.33139247,-6.879457654,8.869625739,4.788912055,3.620363096,10.89544815,-6.520856885,4.58584757,7.782071826,1.248792353,-7.256639184,-6.89617797,-0.267241663,-1.635582642,1.452107849,1.82687482,-1.690690419,-6.555846912,1.914262289,8.135074286,2.335463601,-1.851501081,-7.352949849,3.128794611,7.395631739,-13.6354359,2.069939968,6.52015172,9.377800034,-2.640009587,3.145928654,-4.926527147,-1.441028229,2.590104891,7.596946192,0.19548658,0.160844183,5.060127125,4.796144484,-7.12174838,-0.119284316,2.809266448,4.721874186,-2.353587871,3.111009573,5.849194664,3.430819465,7.017688397,1.957954968,19
4.661623872,-3.792781177,-9.814535756,6.046015795,8.462116499,-3.042186599,-9.057474679,2.31061358,5.962421619,9.089724344,0.479898538,-7.704847925,-5.318469199,6.392546776,3.879681861,-1.32850363,-9.083636912,-0.435193621,-8.044051087,3.69560083,1.614836024,5.775376791,-3.617870053,9.785388326,-11.22433824,-6.062799795,7.296541025,-4.615837917,-5.105415795,6.149013108,8.874936755,7.641382624,14.83688514,3.082438663,-2.463601355,-5.94948253,7.499166964,-5.962384083,1.920772684,0.22617907,3.894055063,-1.539601552,2.949093609,7.845104836,8.999445524,-0.359792436,2.188147328,-7.525492094,0.34793441,-2.555501311,11
9.47277083,6.429016608,-9.455742249,8.19998649,-5.844872627,-12.40228682,-6.592763459,-10.79365192,6.827549051,2.772618513,-1.955218165,-0.652209957,6.811872553,-7.707100881,7.769495999,-6.760415115,2.521702999,15.83641776,-2.598004941,-5.966952583,5.99955378,1.704213588,-5.714097736,6.765685916,6.301024066,-5.66235278,3.859305439,3.967949948,9.635510085,-8.420928104,-4.044625907,4.336985865,-7.212377445,-1.504132271,4.869601054,-6.607419731,-4.611244952,1.179242299,13.8290159,7.84266333,3.429331049,6.74133375,-2.24849666,5.695119133,5.32930817,10.18901264,0.717084717,-5.048409941,0.451541966,8.982435004,1
-4.29852494,7.062762394,8.958632923,9.780607863,-8.19377487,5.104842696,12.39116317,-0.265136659,-5.741469575,-7.98030559,1.611420489,-2.574244644,6.553950443,-7.543682005,2.417773986,2.239527594,-3.993956349,-6.405808254,-10.28269749,4.134565366,-9.644380939,-1.706629128,-0.177184629,0.265066436,11.51923934,5.816465846,-9.548320205,0.725293398,-6.237226382,-0.646814322,10.79968327,2.246810167,1.167259182,12.21129142,6.419213233,-8.047454917,-8.124636455,7.702798119,2.835424855,-1.160243188,2.023459454,1.729785445,9.834779558,0.925434566,-3.006658551,-0.332494131,12.37359688,-9.235418649,-5.848430726,-0.406200356,6
7.947730521,-11.85304844,10.2734136,6.245935727,9.891655841,-3.139865639,-2.780651856,6.64852965,1.103424945,5.686752333,0.813693604,-0.890224019,-5.528128722,-2.103662198,6.638224244,-7.286973734,8.568299463,-7.863752235,9.965125339,-1.490869301,-2.20256512,3.53819631,4.438846174,4.39245987,-2.207237565,-4.707687758,-5.416622833,-8.663876678,9.885529274,3.448064677,4.77359469,2.961193513,4.357189559,-2.740534181,-7.321431235,-2.566769668,-0.716561589,6.28908882,11.29264152,5.516204003,1.812222718,-12.88645634,-1.933431795,-2.252043154,11.77154227,-4.590533337,5.258561653,-4.425711421,-2.676696397,-2.017265093,0
0.734876382,-6.897288029,-4.174697207,10.29910332,9.179805735,-4.910073761,-5.783399716,6.235899395,3.254669966,8.115139706,1.286917021,-6.921374678,-7.911462909,9.642599782,3.59360289,4.519324094,-7.1724704,-2.710900164,-5.288036034,5.21934334,-0.821871434,1.713521614,-0.458307083,8.131352998,-4.608563118,-2.374134584,4.895794963,-4.80108014,-10.80001034,4.291130591,11.29768667,1.318827672,13.11605992,2.677291212,-10.03195024,-4.040177738,4.245686161,-10.37801206,6.145615394,-0.540461956,3.673593577,1.037542684,1.190820245,9.291500574,4.895048783,1.620300805,5.265358121,-6.795663247,-1.598016166,1.10799935,11
11.30061462,-4.714229391,-2.427063855,-0.017023979,7.017832173,-8.048133956,-5.278602664,-4.239731139,0.642285072,5.146992237,-2.3983263,7.366187574,-2.22729043,-9.304910907,5.824710787,13.31220993,7.764401311,-8.974180295,-6.121388121,-4.507076929,-2.545926568,0.025726956,-4.866937505,-0.404702237,-8.262001176,-0.829092177,-2.759669245,4.83719718,-4.513663814,-4.886903494,4.266596381,5.936053978,2.332514681,1.432869095,7.815791231,-2.541636906,10.54644773,-9.275908245,4.157877095,4.221713087,4.540506826,1.41013334,10.12828403,-7.485903846,-7.35360389,-8.784267209,-1.0987664,-5.252281624,-8.267667371,-13.63203446,15
0.305110803,6.870746029,2.929627366,5.002923929,5.341760804,-4.945994952,-5.899499049,-3.770205881,-9.427690275,-4.300530385,11.45167162,0.774513457,7.451226827,2.304265499,-9.721694601,-5.414789411,1.862700623,6.732585964,6.284218912,3.17456998,3.851120372,6.040569515,-9.915507218,-7.762944911,14.29622985,10.36696777,-4.297791965,-0.632813505,3.458313557,-9.931772881,-3.791982852,5.571698613,-3.943571835,-10.65225264,-11.26479866,-0.891032385,-8.071674459,-1.573724404,-7.259204294,-5.824419633,-5.653260796,7.567397027,-6.45867227,-1.487761375,-2.281394285,-1.44893178,-5.259324088,-9.247213821,-0.374395554,1.060129933,3
4.79457744,-1.922348559,-11.53705787,-2.767282922,0.793361255,0.956090165,-5.447676811,-2.391600792,-5.970399059,5.704797662,10.36254013,-6.267621603,1.11332462,-6.508598053,-6.302661629,1.543636855,9.228034885,2.279031189,-5.094052788,-7.07078319,-7.468748298,11.64990921,5.393944446,-5.120987239,-6.08362336,0.221467355,-4.837891461,-11.25964516,2.331742226,9.803613226,7.50625407,1.443024451,-4.387038458,4.016437404,-10.6480729,-7.734237047,1.608201776,-4.202703567,-4.122816417,-2.724061322,-7.53152175,3.802034833,2.940312647,6.265285441,-3.953488325,0.93119008,-6.110739404,2.233074895,-9.03729498,1.381357805,9
-9.47909466,-10.36154232,-4.258332678,-4.590467022,9.358950259,-3.481510995,-6.739675181,-3.563487049,7.336851794,8.92401357,4.912274897,3.011972974,-4.533486841,5.780006529,-8.715378739,6.335046254,-0.22979331,-11.7973036,-4.928159846,-3.487831027,5.513908277,-8.561119615,5.035302809,11.12517079,2.808001046,-5.282723299,-4.542389122,-8.014252238,3.812351428,10.82956896,-8.206843859,-1.413799913,-3.390402177,2.886829031,7.899391505,-2.68401633,-9.223603863,-5.633424295,-3.528759793,-5.209454935,-7.250600813,-1.414330185,-2.017071463,4.521225169,5.061308458,-0.592345898,4.20111902,-7.276741431,-0.539173262,3.791414128,4
5.025105557,-2.688806222,11.38570369,-9.016111416,-7.060643757,-1.8211583,-8.086958234,-2.84953152,7.051641096,-0.78718262,-2.628565124,6.542503972,-5.237978736,3.533866445,-6.832766983,11.15916425,-1.935525631,5.025298192,8.073593412,-2.218847544,-3.478506202,-1.795041156,-1.365991328,-5.700280696,-2.157332577,4.996291752,-12.81776259,12.82227005,-5.429326162,-2.134337913,-5.064418427,3.79844545,0.5568307,-0.736858913,-1.78434045,7.60865542,-6.938162864,7.784464939,13.65418865,-14.03512864,-6.164010633,9.306981995,-6.186576431,-5.83293516,-5.738215301,6.731302007,1.057709547,2.511436581,0.077284173,0.974710107,7
0.212279409,13.09606625,5.781265817,1.725212087,-6.517363359,-9.262892131,-2.103658997,-9.18468146,-11.68254428,5.656189496,-15.92558618,1.440008423,-6.920794035,8.806757656,9.761919301,-3.485873718,5.751424181,4.069800636,-0.88191628,13.77504437,-2.119394279,-1.115141507,-11.96631909,-2.568072081,11.75849497,-5.329431752,6.625618174,-3.098008395,-8.156505796,-8.560679599,1.552913347,5.298071617,-4.953506896,6.87874441,3.055575306,-1.661723478,-1.584028053,-8.335486044,0.637778917,4.441008696,-1.359989371,1.265407666,-7.300267441,4.370958674,7.202990156,-7.263049453,-7.272772185,7.277214015,1.255876441,-1.684291138,2
-7.998699422,-7.291571486,0.194649733,2.85903492,-5.022627468,-2.300688439,-11.40241905,3.906584182,0.430290459,1.287947713,6.8102039,6.664090003,9.756740152,8.412792599,3.483114679,-1.865502748,-6.861316084,-4.309822388,-3.361898711,6.281775551,14.05822295,-6.220234275,6.448747921,-4.391533295,-5.667289954,-2.279397456,-1.951302829,6.359263924,-10.19346461,-7.712752254,8.019510321,-3.94701714,-12.72860515,3.645111566,-0.009459492,11.12470792,-11.1190669,-0.167965968,-9.318479712,-10.73811534,-1.206844486,3.636333789,12.16329018,6.195765762,-5.237786399,-13.94200218,0.74514115,10.64215525,6.526656617,7.750653217,10
6.374311551,-6.660281348,9.444449204,-3.152885494,-10.39497485,2.457479312,-6.158910818,2.278232441,5.349994571,-1.470797759,-8.367845089,7.883125791,-8.516105144,5.794499784,0.41348497,8.555312881,4.587428223,1.545300962,13.56437493,-7.054739503,0.939523917,-2.043561921,-0.949196935,-3.717163446,-1.858690196,9.962325908,-9.988975099,5.260054414,-5.163775941,-4.117095947,-10.44927484,4.62353474,-1.229201028,-2.828123701,-2.572098595,2.682284082,-2.695009504,4.395839859,9.702127292,-7.178009865,-0.827467913,12.47322348,-8.642717327,-4.405342356,-2.719173778,1.53041235,0.172066842,2.004447589,3.517959211,3.775756854,7
8.095279052,-3.66776882,-1.823374885,1.907487634,7.974685276,-3.860977035,-0.390032121,-0.518177443,5.365305051,5.580588884,-4.306482884,9.998231505,-11.31828565,-8.263123819,-0.162750651,12.00332039,2.105399672,-5.957402161,-2.045382187,-8.680570936,-2.692955706,-5.599115295,-6.399765475,-2.940003043,-7.093232529,-0.32878584,-5.224392346,-3.253374068,0.052879277,4.653901258,5.849852751,3.370428266,0.315392176,-1.536797998,3.989562998,-7.516677305,10.62361866,-3.536313896,4.894500684,7.107119192,4.978910655,0.50806007,10.11599996,-7.866669376,-6.684534328,-6.768247316,-0.78949814,-7.807925606,-8.529379348,-5.756772041,15
-2.286577462,8.927571988,10.30265774,5.119015087,-8.616621916,3.188120196,9.052446596,-2.330943228,-0.165368986,-3.378420919,1.308596114,-1.616666119,2.510388282,-4.62707046,-2.659426619,1.016185411,-0.793922467,-0.667700462,-8.952052754,3.84763499,-5.572916773,8.137658721,2.795892444,0.641107456,5.964294373,9.302674119,-11.76490916,0.695778259,-10.06140916,5.251841789,8.084448997,0.854279376,-0.491172417,1.70050122,6.364999622,-2.870522173,-10.6144015,10.92408515,0.847054553,-5.473008012,7.143612632,1.497161603,10.64279499,1.630609969,0.057596752,4.891654544,7.674619707,-3.013756995,-1.928369846,8.538537703,6
-4.759015471,3.976538511,-5.684143582,-4.050948833,11.29111097,1.02545673,1.607575361,-9.400096627,13.54874342,-10.80339982,1.01487776,-1.927988737,-7.01288926,-1.050026529,-6.894392521,8.245069191,4.076793362,2.114064573,-7.463562788,-7.980404392,5.255112201,8.439512989,10.84469721,1.49144463,-4.133780144,10.32831931,-9.670745205,-1.317688195,-1.463802794,-11.61850476,-0.814868113,-3.332264376,-0.434278784,0.367711484,3.726827187,5.656408216,-11.78474384,9.146398284,-4.977787933,-7.844100597,-3.391205573,-10.05982778,-0.418469048,-6.263625454,-6.360318331,-6.230525567,5.152285573,13.07503192,4.692022621,5.235217362,12
-4.692492203,-4.572356211,-9.535981115,-1.434280855,-7.675540091,-4.073586807,6.631773997,-7.373811623,10.30160067,-1.654101885,-5.667897278,-8.076813971,9.752581185,0.72398059,-1.466462599,8.674183319,-0.595620854,0.680543343,0.070885358,-2.630973421,5.944400313,-11.94017887,7.180432506,-3.563794114,-0.436881766,-5.343051678,3.123757141,4.3782147,-7.809074892,-10.4180854,10.60762938,5.823859147,2.881317239,-1.2301723,7.291344805,6.757854476,-4.706748162,6.68606808,-10.43584354,-2.289401875,-6.926771658,-7.920972998,7.029588446,6.552028458,-7.096221133,-9.022190457,-4.300188729,-6.342023103,2.64764562,5.306642228,16
-6.235559958,-6.585931163,-2.534111118,5.709724051,-5.597726615,2.219655019,-5.167608813,2.743202509,4.701077653,-2.0647816,10.16341924,3.064933779,4.896340507,7.820117975,2.726197009,-5.980861331,-1.998539711,-4.539934385,-5.849754548,7.994123562,9.955404475,-7.757808886,10.18132372,-3.059149913,-1.234055219,-2.327634516,-3.26983658,8.668038387,-7.578315648,-7.006985012,11.68372761,-0.540281436,-8.007803471,3.311488056,-5.691790012,6.029220745,-10.50274069,8.553483879,-7.206905186,-9.796745444,-2.174574732,3.541073307,6.426788441,5.968981021,-4.218162858,-9.792344195,0.569956412,12.12875467,5.405988825,7.428496181,10
-0.433267684,11.27993122,0.898153391,9.221993538,3.598596568,-7.598664244,-6.72121222,-3.852195485,-8.000786105,-4.22695123,6.10113408,10.43408795,11.08562167,4.431087123,-5.492962611,-6.651329725,6.810333566,9.86072197,8.1955097,3.860657408,-1.33907476,7.329869433,-6.748070089,-8.734942984,5.961604892,8.69546571,-6.007174809,-3.453140136,2.089927222,-8.564944848,-2.320539447,6.121459193,1.946014157,-8.347077016,-6.570231564,4.840082191,-2.669051347,-8.409396313,-4.898316584,-5.936005538,-4.456392004,8.88095242,-12.02676028,4.650266312,-4.951836939,0.573431164,-0.314324264,-1.740083316,4.226402234,-4.26676467,3
11.68494247,0.10234252,-4.204831592,-7.410989936,-4.594535877,2.454389629,-4.608912689,-6.651208708,-7.215638784,8.818203876,-9.172118291,2.835629797,2.346190576,-0.259111312,1.141779012,-4.447353083,0.498298953,-11.40693134,7.947144569,-7.77423028,5.606505935,0.729977008,8.676347844,-1.731091175,4.641908427,5.65016533,1.483773242,-6.215210415,-0.876701919,1.612281659,2.734368206,4.791685231,-9.674894417,9.970687691,-3.730487219,2.628823189,-9.858497269,4.137123641,-10.05799275,-5.305915472,-6.468021223,-9.834488907,8.570083939,8.179608822,4.764528765,1.527568256,3.080684899,-10.86703771,0.356767751,-4.445804807,14
6.890282303,2.253989013,-7.263906855,9.632593755,-7.050816016,-10.91090016,-1.107480972,-9.988266072,8.339367852,3.700751598,-3.013088141,-1.909550757,12.57772626,-7.622459172,5.278422942,-6.216083855,1.004215243,8.882295891,1.386525364,-5.598789548,4.798123128,4.090271372,-7.667600015,1.965283048,6.126143317,-3.868684534,-1.904156991,2.745416841,9.967136981,-4.763301331,-3.000169889,7.02098173,1.285148456,-1.782550628,7.854007849,-0.863465338,-5.379820432,-0.740213723,10.45699121,4.9860168,4.530503394,9.553886566,-6.970372378,-3.969571389,8.031808042,6.390776663,1.85581112,-0.828601219,1.22774549,11.29309441,1
2.548009483,-5.744277644,-9.522967776,9.513089726,4.909447935,0.623524535,6.833251967,-5.902495581,1.972376447,0.679869735,3.513835918,-8.549389245,-3.321932995,10.88321357,2.938096767,1.827467603,5.405367958,-2.346475464,-7.377274024,-4.343927217,8.319774068,-4.386426315,4.457314875,-5.154518417,-4.656923981,7.883435661,-8.826662988,1.609892114,4.530344668,8.731363353,-1.061938458,3.733639391,-3.100825645,-5.36429698,-5.456252827,10.4456496,-1.547646511,3.884911332,7.707819667,3.993586112,-6.0801534,-1.134190499,3.170718961,4.337247669,-0.802586997,4.91644498,-3.327654143,2.586545436,8.330567308,5.419858516,19
-0.012152676,-6.406281747,-7.417604855,8.516237127,-3.573819316,2.748253648,7.854741335,-5.511899945,2.575338177,-2.54876281,-2.218782604,-11.5492919,-5.603106742,2.62303516,2.733985153,0.698309818,2.494473374,-5.214247557,-11.23349172,-3.389579421,2.583872291,-1.305914024,0.434980131,-11.97626895,-2.961400233,8.658557593,-13.41709263,5.629184829,5.668890372,8.543228611,-6.715369257,3.291591905,-8.788946507,-7.695832842,6.05059415,2.642236555,1.304787751,4.763100243,7.172535405,6.02815271,-6.290408729,2.844610565,-0.503303332,1.746328342,0.007029032,1.938159716,4.000235092,6.539728537,4.806622644,5.774341507,19
8.050298575,-4.049828928,-10.52001518,12.30025486,-5.421050538,5.92296781,2.08188609,8.701027186,3.168333402,3.330911861,-7.501622975,9.367720813,5.148911716,0.441851123,-2.361432209,9.587905295,4.848644588,8.553255391,-1.925761899,10.23105762,-7.943870944,8.636098316,0.397607162,-8.629418262,0.912748122,5.075456464,0.354790469,5.969809161,-10.96763381,13.32865124,-6.393023849,7.114022119,5.454860447,-4.79082394,-1.452067625,-4.907786106,2.318947516,7.177151873,-8.347998155,-1.061296098,-4.165106248,-4.122107377,3.235128469,5.589890918,-8.5757813,-0.331437948,4.137182742,0.871546217,2.608842111,-5.158889006,8
-1.343390578,-1.432896554,-7.4770726,7.186797437,2.354350921,1.596199961,10.53720449,-3.530058139,0.722743646,3.293785494,3.880807224,-13.20858979,-7.046795905,-0.243992871,0.749785442,-3.11259188,5.604442455,-6.616452744,-9.139803918,3.197648605,3.737807989,1.305413739,0.323205018,-11.44796922,-1.517194312,5.738740025,-8.227427206,-1.327842615,10.58736559,4.234593132,-8.712003056,2.237707438,0.474782573,0.158437897,1.601588991,6.152584592,-2.068346351,7.803632186,7.248016302,8.223390637,-9.228372723,5.088541979,0.323474031,7.7742952,2.64610803,7.390050587,6.620149283,6.031183713,4.581831405,-1.365504878,19
5.874034964,6.104436187,4.055514704,0.61309958,-8.161526095,-7.329310155,1.553256025,-2.81701852,-10.9950173,-0.730371886,-14.6309412,-2.521070462,-11.63173286,3.142544736,9.612821008,-2.904268935,5.973594417,1.585761721,0.688201683,9.629650118,-6.894445807,5.993256049,-6.700914449,-1.152903902,6.660158728,-5.019135887,7.537811087,3.337668556,-7.217552352,-8.647350439,0.556419428,3.159040115,-3.523062761,2.125933611,4.915540172,4.958350253,1.729209261,-6.628819262,0.752952846,5.929172417,0.354283907,1.168868192,-3.75143662,1.807317825,12.26367002,-8.472089447,1.335786834,5.53253567,2.348610803,-1.600742129,2
6.581430944,-2.637711656,-4.21815137,-5.443194785,-9.083640231,6.268607661,-4.279649565,-4.764921385,-6.708654971,9.467119418,-6.945455488,1.393571785,-2.117471181,-1.473645175,-0.754798311,-5.287037829,-2.339844298,-6.457165977,10.10507012,-8.346341876,7.86822409,2.50638733,5.094346786,0.039310519,2.771783318,0.74060703,8.516139155,-3.466532638,-3.071204719,-5.705874336,3.055217501,5.338817987,-11.68186294,13.10278865,-1.936466953,-0.978152698,-6.252695454,3.137244638,-11.05296003,-1.891670718,-1.847179641,-2.515691577,11.38304193,14.16926809,4.289983772,0.395178884,-4.416140716,-7.28264712,-2.180572194,-5.060060267,14
4.847219773,7.607615989,8.73928996,-3.132572331,-4.069900095,-8.004872596,-8.732275602,11.43191753,-3.514839524,-0.050365243,10.97998485,-6.486399819,8.304237768,-5.62138965,-5.225346923,0.932478333,2.429594928,-5.387850002,6.145923501,-4.213180018,-0.615643314,-2.568817916,-3.628386416,-11.00719529,4.937500893,2.122281481,-5.321627942,-8.241305726,-8.076011595,9.648367253,11.22102166,0.372144387,2.697943541,3.321323857,0.858160101,-6.228009972,9.080980698,3.055811941,7.393839018,10.11588327,0.977950591,1.286822962,-7.210983344,9.25672014,6.48463588,10.91708089,1.179969882,-3.38534835,8.622076626,-7.053598175,5
